path,copy,elbo_Y,rmsd,gdt_ts,gdt_ha,tm,lddt
../structures/2l/2lv1.A.pdb,1,-0.9245917201042175,25.229,0.4371,0.2806,0.5207,0.5395
../structures/2l/2lv1.A.pdb,2,-0.8940073847770691,24.321,0.4014,0.2449,0.4778,0.5119
../structures/2l/2lv1.A.pdb,3,-0.8643139600753784,24.896,0.4303,0.2789,0.5118,0.5306
../structures/2l/2lv1.A.pdb,4,-0.7533150911331177,20.789,0.3861,0.2347,0.4605,0.5059
../structures/2k/2kkw.A.pdb,0,-1.2377567291259766,26.673,0.1679,0.1268,0.1754,0.5017
../structures/2k/2kkw.A.pdb,1,-1.939710021018982,29.235,0.1054,0.0536,0.1347,0.3197
../structures/2k/2kkw.A.pdb,2,-1.2005552053451538,24.344,0.1857,0.1339,0.1919,0.4993
../structures/2k/2kkw.A.pdb,3,-1.9866279363632202,27.91,0.0911,0.05,0.1186,0.3632
../structures/2k/2kkw.A.pdb,4,-1.7933789491653442,25.9,0.1661,0.1143,0.2009,0.4211
../structures/1i/1iyt.A.pdb,0,-1.9151194095611572,13.174,0.244,0.131,0.134,0.275
../structures/1i/1iyt.A.pdb,1,-1.946237325668335,12.928,0.2321,0.119,0.1359,0.2436
../structures/1i/1iyt.A.pdb,2,-1.5008070468902588,9.875,0.244,0.131,0.146,0.3221
../structures/1i/1iyt.A.pdb,3,-1.5781036615371704,16.438,0.244,0.131,0.1181,0.2821
../structures/1i/1iyt.A.pdb,4,-1.960951566696167,9.001,0.2798,0.1488,0.1547,0.3429
../structures/2m/2mwf.A.pdb,0,-0.7068883180618286,2.626,0.7031,0.5,0.3466,0.6167
../structures/2m/2mwf.A.pdb,1,-0.802724301815033,4.045,0.5859,0.3672,0.3009,0.6229
../structures/2m/2mwf.A.pdb,2,-0.6777985095977783,3.171,0.6719,0.4531,0.3652,0.6014
../structures/2m/2mwf.A.pdb,3,-0.6372568011283875,3.026,0.6484,0.4297,0.3392,0.6417
../structures/2m/2mwf.A.pdb,4,-0.8309376239776611,2.668,0.6953,0.4844,0.3705,0.6194
../structures/1j/1jfk.A.pdb,0,-0.30085593461990356,13.532,0.3694,0.2481,0.4288,0.6598
../structures/1j/1jfk.A.pdb,1,-0.43147239089012146,13.411,0.3507,0.2332,0.4144,0.6015
../structures/1j/1jfk.A.pdb,2,-0.45370593667030334,14.261,0.3657,0.2556,0.4161,0.6479
../structures/1j/1jfk.A.pdb,3,-0.6231533288955688,13.026,0.278,0.194,0.3175,0.5536
../structures/1j/1jfk.A.pdb,4,-0.3546960651874542,13.442,0.3825,0.2593,0.4423,0.6575
../structures/2p/2p3v.D.pdb,0,-0.2407093346118927,3.622,0.7185,0.503,0.8817,0.741
../structures/2p/2p3v.D.pdb,1,-0.20014552772045135,3.455,0.7333,0.5177,0.8863,0.7655
../structures/2p/2p3v.D.pdb,2,-0.20848046243190765,3.527,0.6742,0.4498,0.8603,0.7411
../structures/2p/2p3v.D.pdb,3,-0.23467427492141724,3.381,0.7244,0.5059,0.8838,0.7592
../structures/2p/2p3v.D.pdb,4,-0.19586580991744995,3.333,0.7785,0.5679,0.9028,0.7656
../structures/5j/5jyt.A.pdb,0,-0.6193094849586487,4.18,0.6321,0.4245,0.6623,0.6156
../structures/5j/5jyt.A.pdb,1,-0.6402088403701782,5.138,0.6061,0.4057,0.656,0.6313
../structures/5j/5jyt.A.pdb,2,-0.6099070906639099,5.061,0.6274,0.4175,0.6792,0.6486
../structures/5j/5jyt.A.pdb,3,-0.6523928046226501,5.276,0.5967,0.3939,0.6425,0.6318
../structures/5j/5jyt.A.pdb,4,-0.6496940851211548,4.873,0.6226,0.4127,0.6905,0.6458
../structures/3g/3g0h.A.pdb,0,-1.3579378128051758,21.365,0.2837,0.1403,0.5018,0.4092
../structures/3g/3g0h.A.pdb,1,-1.3078877925872803,19.864,0.2727,0.1409,0.4796,0.4054
../structures/3g/3g0h.A.pdb,2,-1.3276538848876953,28.469,0.193,0.0987,0.37,0.3514
../structures/3g/3g0h.A.pdb,3,-1.3466869592666626,19.554,0.2549,0.1219,0.4703,0.3736
../structures/3g/3g0h.A.pdb,4,-1.3755037784576416,23.834,0.2408,0.1164,0.4497,0.3677
../structures/2v/2vfx.L.pdb,0,-0.8114813566207886,13.615,0.2648,0.1466,0.373,0.3732
../structures/2v/2vfx.L.pdb,1,-0.9964267611503601,19.783,0.2007,0.117,0.2885,0.2921
../structures/2v/2vfx.L.pdb,2,-0.8633657693862915,20.247,0.1638,0.1084,0.2219,0.3004
../structures/2v/2vfx.L.pdb,3,-0.7930967807769775,17.336,0.2352,0.1429,0.3329,0.3265
../structures/2v/2vfx.L.pdb,4,-0.9420346617698669,15.863,0.1897,0.1232,0.2676,0.2962
../structures/3j/3j9c.A.pdb,0,-2.006027936935425,43.305,0.0426,0.0183,0.1371,0.1746
../structures/3j/3j9c.A.pdb,1,-2.0144903659820557,43.061,0.0502,0.0201,0.157,0.1866
../structures/3j/3j9c.A.pdb,2,-2.0211620330810547,42.691,0.042,0.0171,0.128,0.1745
../structures/3j/3j9c.A.pdb,3,-2.030911445617676,46.574,0.0508,0.0189,0.1585,0.1707
../structures/3j/3j9c.A.pdb,4,-2.027822971343994,49.036,0.052,0.0201,0.1561,0.1594
../structures/3n/3njq.A.pdb,0,-0.7458067536354065,17.091,0.1402,0.086,0.217,0.2869
../structures/3n/3njq.A.pdb,1,-0.9245617985725403,15.226,0.1534,0.0899,0.23,0.3006
../structures/3n/3njq.A.pdb,2,-0.8616631031036377,18.4,0.1521,0.0886,0.2288,0.2884
../structures/3n/3njq.A.pdb,3,-0.8772631287574768,17.982,0.1389,0.0847,0.2124,0.2711
../structures/3n/3njq.A.pdb,4,-1.0437437295913696,15.897,0.1296,0.086,0.1892,0.2751
../structures/3t/3t1p.A.pdb,0,-0.9293916821479797,16.804,0.3902,0.2049,0.6347,0.5057
../structures/3t/3t1p.A.pdb,1,-0.9749777913093567,17.022,0.3929,0.2049,0.6356,0.4751
../structures/3t/3t1p.A.pdb,2,-0.9074986577033997,17.692,0.3848,0.1988,0.6317,0.4715
../structures/3t/3t1p.A.pdb,3,-0.943167507648468,18.505,0.3706,0.184,0.6105,0.4904
../structures/3t/3t1p.A.pdb,4,-0.799691379070282,19.884,0.4043,0.215,0.6436,0.5049
../structures/4o/4ow6.B.pdb,0,-2.078777551651001,32.665,0.042,0.0154,0.1488,0.1494
../structures/4o/4ow6.B.pdb,1,-2.0538530349731445,30.553,0.041,0.0159,0.1571,0.179
../structures/4o/4ow6.B.pdb,2,-2.029822587966919,38.203,0.041,0.0179,0.1427,0.1517
../structures/4o/4ow6.B.pdb,3,-2.0182888507843018,41.562,0.0533,0.019,0.1747,0.1925
../structures/4o/4ow6.B.pdb,4,-2.041097640991211,38.898,0.0425,0.0174,0.1477,0.177
../structures/4b/4b3o.B.pdb,0,-1.7303569316864014,31.036,0.1384,0.0805,0.2528,0.2575
../structures/4b/4b3o.B.pdb,1,-1.82163667678833,38.203,0.122,0.0713,0.2193,0.2255
../structures/4b/4b3o.B.pdb,2,-1.753409743309021,26.748,0.1323,0.0689,0.2637,0.2599
../structures/4b/4b3o.B.pdb,3,-1.725182294845581,28.522,0.1402,0.0884,0.244,0.2464
../structures/4b/4b3o.B.pdb,4,-1.8037405014038086,30.467,0.1268,0.0726,0.2328,0.2461
../structures/4d/4dxt.A.pdb,0,-0.4464317262172699,6.635,0.6364,0.4407,0.7609,0.7146
../structures/4d/4dxt.A.pdb,1,-0.4592403769493103,8.111,0.6515,0.4508,0.7672,0.7274
../structures/4d/4dxt.A.pdb,2,-0.46088290214538574,7.973,0.6364,0.4419,0.7551,0.7173
../structures/4d/4dxt.A.pdb,3,-0.42762070894241333,8.102,0.6199,0.4179,0.749,0.7019
../structures/4d/4dxt.A.pdb,4,-0.48832497000694275,6.292,0.6364,0.4369,0.7607,0.7122
../structures/4g/4g0d.Z.pdb,0,-1.15314519405365,6.874,0.5217,0.4022,0.2911,0.5426
../structures/4g/4g0d.Z.pdb,1,-1.9445780515670776,9.142,0.3043,0.1957,0.1026,0.2907
../structures/4g/4g0d.Z.pdb,2,-0.6769760251045227,4.202,0.6739,0.5217,0.354,0.75
../structures/4g/4g0d.Z.pdb,3,-0.4782932698726654,6.09,0.6087,0.4891,0.3705,0.6926
../structures/4g/4g0d.Z.pdb,4,-0.6132605075836182,6.005,0.6522,0.5435,0.3836,0.7037
../structures/2l/2lep.A.pdb,0,-0.4438415765762329,4.399,0.6667,0.4524,0.6346,0.6216
../structures/2l/2lep.A.pdb,1,-0.5439224243164062,4.357,0.6746,0.4722,0.6246,0.6282
../structures/2l/2lep.A.pdb,2,-0.5989168286323547,2.74,0.7063,0.4921,0.6536,0.6369
../structures/2l/2lep.A.pdb,3,-0.6251103281974792,3.768,0.6508,0.4444,0.6103,0.5884
../structures/2l/2lep.A.pdb,4,-0.5464844107627869,3.497,0.6706,0.4563,0.6067,0.607
../structures/4r/4rmb.B.pdb,0,-0.7742998003959656,9.139,0.3871,0.2129,0.4959,0.4503
../structures/4r/4rmb.B.pdb,1,-0.81331866979599,8.497,0.371,0.1935,0.4913,0.4355
../structures/4r/4rmb.B.pdb,2,-0.7366337180137634,8.022,0.4016,0.229,0.4983,0.4221
../structures/4r/4rmb.B.pdb,3,-0.8757938742637634,8.82,0.4,0.2339,0.5046,0.4382
../structures/4r/4rmb.B.pdb,4,-0.9395726919174194,10.863,0.4,0.2403,0.4999,0.4398
../structures/4y/4ydq.B.pdb,0,-1.8883423805236816,23.604,0.1527,0.0685,0.3446,0.2606
../structures/4y/4ydq.B.pdb,1,-1.9412529468536377,22.879,0.1281,0.0565,0.3039,0.2507
../structures/4y/4ydq.B.pdb,2,-1.856236457824707,22.168,0.1464,0.0638,0.3611,0.2768
../structures/4y/4ydq.B.pdb,3,-1.9606515169143677,20.623,0.1281,0.0591,0.3242,0.2292
../structures/4y/4ydq.B.pdb,4,-1.879440426826477,24.37,0.1365,0.0669,0.2945,0.2672
../structures/5b/5bmy.A.pdb,0,-0.8759658336639404,16.846,0.4632,0.2707,0.6816,0.5018
../structures/5b/5bmy.A.pdb,1,-0.84364253282547,16.091,0.4225,0.2235,0.6789,0.5117
../structures/5b/5bmy.A.pdb,2,-0.8161525130271912,9.123,0.4716,0.2636,0.7472,0.5497
../structures/5b/5bmy.A.pdb,3,-0.8539285063743591,15.22,0.4477,0.2526,0.6979,0.5169
../structures/5b/5bmy.A.pdb,4,-0.8435826301574707,12.933,0.5239,0.3178,0.7615,0.5559
../structures/5e/5ec5.P.pdb,0,-0.799671471118927,28.092,0.3227,0.2059,0.4337,0.5584
../structures/5e/5ec5.P.pdb,1,-0.748024046421051,26.745,0.3417,0.2215,0.4601,0.5952
../structures/5e/5ec5.P.pdb,2,-0.7769397497177124,27.218,0.3754,0.2465,0.4571,0.6088
../structures/5e/5ec5.P.pdb,3,-0.8118679523468018,28.329,0.3391,0.2171,0.4469,0.5795
../structures/5e/5ec5.P.pdb,4,-0.7830286026000977,27.871,0.3495,0.2344,0.4508,0.5835
../structures/5f/5f5r.B.pdb,0,-0.44582700729370117,5.461,0.7095,0.5113,0.8096,0.7117
../structures/5f/5f5r.B.pdb,1,-0.521172821521759,6.359,0.6712,0.4696,0.7875,0.6774
../structures/5f/5f5r.B.pdb,2,-0.44816574454307556,5.313,0.6408,0.4347,0.7885,0.6622
../structures/5f/5f5r.B.pdb,3,-0.46016931533813477,8.318,0.6306,0.4437,0.7596,0.6556
../structures/5f/5f5r.B.pdb,4,-0.43231359124183655,6.639,0.6678,0.4561,0.7866,0.6686
../structures/5f/5fhc.J.pdb,0,-0.8367661833763123,15.313,0.2551,0.1913,0.2756,0.4556
../structures/5f/5fhc.J.pdb,1,-0.8449627161026001,19.165,0.2526,0.1786,0.236,0.4998
../structures/5f/5fhc.J.pdb,2,-1.4655215740203857,15.826,0.1964,0.1403,0.1941,0.38
../structures/5f/5fhc.J.pdb,3,-0.6625734567642212,15.995,0.2679,0.1786,0.219,0.4776
../structures/5f/5fhc.J.pdb,4,-1.8368805646896362,16.089,0.1582,0.0969,0.1796,0.2498
../structures/7a/7ahl.E.pdb,0,-1.2343086004257202,24.837,0.1638,0.0742,0.2993,0.3034
../structures/7a/7ahl.E.pdb,1,-1.0475823879241943,24.103,0.192,0.0956,0.3346,0.3402
../structures/7a/7ahl.E.pdb,2,-1.0745444297790527,23.122,0.163,0.0776,0.2949,0.3186
../structures/7a/7ahl.E.pdb,3,-1.2447240352630615,23.007,0.1698,0.0751,0.3144,0.3358
../structures/7a/7ahl.E.pdb,4,-1.2372976541519165,21.678,0.256,0.1297,0.4059,0.4223
../structures/6z/6z4u.A.pdb,0,-1.6207040548324585,17.103,0.1696,0.0982,0.1861,0.2757
../structures/6z/6z4u.A.pdb,1,-1.056637167930603,16.216,0.1875,0.119,0.185,0.3034
../structures/6z/6z4u.A.pdb,2,-1.8722708225250244,15.797,0.1726,0.0952,0.1753,0.2426
../structures/6z/6z4u.A.pdb,3,-1.948748230934143,15.182,0.1399,0.0744,0.1521,0.2979
../structures/6z/6z4u.A.pdb,4,-1.5931618213653564,12.357,0.1756,0.0893,0.1806,0.248
